,cached_download_latency@client,cpu@cache,cpu_limit,filesize@client,mem@cache,non_cached_download_latency@client,rx_bitrate_cadv@cache:server,tx_bitrate_cadv@cache:client,vcdn_users@client,wl_cachedperc,wl_filesize,wl_ratelimit
43,0.0136607966698,2.921707,100,0.524288,87.199744,0.0207389606927,14.77288,42.418108,10.0,70,5,500
44,0.0124052240202,9.67891595,100,0.524288,99.741696,0.0215169498217,42.209624,152.42006,40.0,70,5,500
45,0.0117185281892,17.4475639,100,0.524288,100.552704,0.0204536853985,84.417928,279.485744,70.0,70,5,500
46,0.0131452757755,24.1512526,100,0.524288,101.605376,0.0225220218044,116.073232,390.165072,100.0,70,5,500
47,0.42509840267,29.746739325,100,0.524288,104.873984,0.430332586088,131.115588,471.319406,140.0,70,5,500
48,0.996968157804,33.6446207,100,0.524288,110.477312,1.00766291269,143.230664,468.787752,180.0,70,5,500
49,0.0153189206647,1.03002325,100,0.524288,39.03488,0.017811086092,8.441344,8.51712,2.0,10,5,100
50,0.0139366898141,5.39504545,100,0.524288,88.313856,0.0209502124956,33.76696,38.322716,10.0,10,5,100
51,1.35667626683,7.34167925,100,0.524288,106.078208,1.38231996878,76.099248,88.838684,40.0,10,5,100
52,3.61715108358,8.84854655,100,0.524288,113.741824,3.26845985269,82.305216,87.825728,70.0,10,5,100
53,4.94134622036,10.1966066,100,0.524288,124.997632,5.24858890203,88.312008,86.998496,100.0,10,5,100
54,8.43308975759,10.37611745,100,0.524288,131.575808,8.30330305395,76.230736,90.121124,140.0,10,5,100
55,11.6831963265,11.4026151,100,0.524288,146.038784,12.0154526473,80.7684,89.96004,180.0,10,5,100
56,0.0108529635942,8.092454475,100,5.24288,206.209024,0.0141497367307,63.033984,85.217926,2.0,95,50,500
57,0.00697958425192,28.39351495,100,5.24288,702.636032,0.0104338888466,84.050504,361.574212,10.0,95,50,500
58,0.435058387937,24.726307075,100,5.24288,797.861888,0.408252580973,22.402874,439.707676,40.0,95,50,500
59,0.903038570185,24.29471575,100,5.24288,802.369536,1.02126692425,22.147076,468.521636,70.0,95,50,500
60,1.34863769119,29.2270762,100,5.24288,797.0304,1.72865478677,19.639848,458.0398,100.0,95,50,500
61,1.98580074133,25.2810717,100,5.24288,791.220224,3.71756885867,6.654164,457.681455595,140.0,95,50,500
62,2.47548306163,23.38928445,100,5.24288,812.089344,2.85916878245,3.276756,446.393346,180.0,95,50,500
63,0.0658391331391,4.33036505,100,5.24288,160.116736,0.0659964403762,42.023008,58.956684,2.0,95,50,100
64,0.551815820906,6.88947695,100,5.24288,433.717248,0.680392450365,42.019576,98.230844,10.0,95,50,100
65,1.05137767273,5.68046155,100,5.24288,557.11744,6.83340166735,10.897248,93.587862,40.0,95,50,100
